21, 22, 23, 24, 25, 26, 27
21, 22, 23, 24, 25, 26, 28
21, 22, 23, 24, 25, 26, 29
21, 22, 23, 24, 25, 26, 30
21, 22, 23, 24, 25, 27, 28
21, 22, 23, 24, 25, 27, 29
21, 22, 23, 24, 25, 27, 30
21, 22, 23, 24, 25, 28, 29
21, 22, 23, 24, 25, 28, 30
21, 22, 23, 24, 25, 29, 30
21, 22, 23, 24, 26, 27, 28
21, 22, 23, 24, 26, 27, 29
21, 22, 23, 24, 26, 27, 30
21, 22, 23, 24, 26, 28, 29
21, 22, 23, 24, 26, 28, 30
21, 22, 23, 24, 26, 29, 30
21, 22, 23, 24, 27, 28, 29
21, 22, 23, 24, 27, 28, 30
21, 22, 23, 24, 27, 29, 30
21, 22, 23, 24, 28, 29, 30
21, 22, 23, 25, 26, 27, 28
21, 22, 23, 25, 26, 27, 29
21, 22, 23, 25, 26, 27, 30
21, 22, 23, 25, 26, 28, 29
21, 22, 23, 25, 26, 28, 30
21, 22, 23, 25, 26, 29, 30
21, 22, 23, 25, 27, 28, 29
21, 22, 23, 25, 27, 28, 30
21, 22, 23, 25, 27, 29, 30
21, 22, 23, 25, 28, 29, 30
21, 22, 23, 26, 27, 28, 29
21, 22, 23, 26, 27, 28, 30
21, 22, 23, 26, 27, 29, 30
21, 22, 23, 26, 28, 29, 30
21, 22, 23, 27, 28, 29, 30
21, 22, 24, 25, 26, 27, 28
21, 22, 24, 25, 26, 27, 29
21, 22, 24, 25, 26, 27, 30
21, 22, 24, 25, 26, 28, 29
21, 22, 24, 25, 26, 28, 30
21, 22, 24, 25, 26, 29, 30
21, 22, 24, 25, 27, 28, 29
21, 22, 24, 25, 27, 28, 30
21, 22, 24, 25, 27, 29, 30
21, 22, 24, 25, 28, 29, 30
21, 22, 24, 26, 27, 28, 29
21, 22, 24, 26, 27, 28, 30
21, 22, 24, 26, 27, 29, 30
21, 22, 24, 26, 28, 29, 30
21, 22, 24, 27, 28, 29, 30
21, 22, 25, 26, 27, 28, 29
21, 22, 25, 26, 27, 28, 30
21, 22, 25, 26, 27, 29, 30
21, 22, 25, 26, 28, 29, 30
21, 22, 25, 27, 28, 29, 30
21, 22, 26, 27, 28, 29, 30
21, 23, 24, 25, 26, 27, 28
21, 23, 24, 25, 26, 27, 29
21, 23, 24, 25, 26, 27, 30
21, 23, 24, 25, 26, 28, 29
21, 23, 24, 25, 26, 28, 30
21, 23, 24, 25, 26, 29, 30
21, 23, 24, 25, 27, 28, 29
21, 23, 24, 25, 27, 28, 30
21, 23, 24, 25, 27, 29, 30
21, 23, 24, 25, 28, 29, 30
21, 23, 24, 26, 27, 28, 29
21, 23, 24, 26, 27, 28, 30
21, 23, 24, 26, 27, 29, 30
21, 23, 24, 26, 28, 29, 30
21, 23, 24, 27, 28, 29, 30
21, 23, 25, 26, 27, 28, 29
21, 23, 25, 26, 27, 28, 30
21, 23, 25, 26, 27, 29, 30
21, 23, 25, 26, 28, 29, 30
21, 23, 25, 27, 28, 29, 30
21, 23, 26, 27, 28, 29, 30
21, 24, 25, 26, 27, 28, 29
21, 24, 25, 26, 27, 28, 30
21, 24, 25, 26, 27, 29, 30
21, 24, 25, 26, 28, 29, 30
21, 24, 25, 27, 28, 29, 30
21, 24, 26, 27, 28, 29, 30
21, 25, 26, 27, 28, 29, 30
22, 23, 24, 25, 26, 27, 28
22, 23, 24, 25, 26, 27, 29
22, 23, 24, 25, 26, 27, 30
22, 23, 24, 25, 26, 28, 29
22, 23, 24, 25, 26, 28, 30
22, 23, 24, 25, 26, 29, 30
22, 23, 24, 25, 27, 28, 29
22, 23, 24, 25, 27, 28, 30
22, 23, 24, 25, 27, 29, 30
22, 23, 24, 25, 28, 29, 30
22, 23, 24, 26, 27, 28, 29
22, 23, 24, 26, 27, 28, 30
22, 23, 24, 26, 27, 29, 30
22, 23, 24, 26, 28, 29, 30
22, 23, 24, 27, 28, 29, 30
22, 23, 25, 26, 27, 28, 29
22, 23, 25, 26, 27, 28, 30
22, 23, 25, 26, 27, 29, 30
22, 23, 25, 26, 28, 29, 30
22, 23, 25, 27, 28, 29, 30
22, 23, 26, 27, 28, 29, 30
22, 24, 25, 26, 27, 28, 29
22, 24, 25, 26, 27, 28, 30
22, 24, 25, 26, 27, 29, 30
22, 24, 25, 26, 28, 29, 30
22, 24, 25, 27, 28, 29, 30
22, 24, 26, 27, 28, 29, 30
22, 25, 26, 27, 28, 29, 30
23, 24, 25, 26, 27, 28, 29
23, 24, 25, 26, 27, 28, 30
23, 24, 25, 26, 27, 29, 30
23, 24, 25, 26, 28, 29, 30
23, 24, 25, 27, 28, 29, 30
23, 24, 26, 27, 28, 29, 30
23, 25, 26, 27, 28, 29, 30
24, 25, 26, 27, 28, 29, 30
